문장,clean
김진 깜놀 ㅎㄷㄷ촬영후스트레스증후군,1
와ㅋㅋ 전에 비정상회담 사우디편에 걔도 이렇게 컷나?ㅋㅋㅋ,1
이젠 수명도 얼마 안남았으니 빼돌려놓은 자금세탁해서 돌려놔야지..... 제일 쉬운게 사이비 개신교 목사나.. 사이비종교겠지...,1
모야 난 초딩이야?,1
다른것들은 여기저기눈치보느라 입다물고 앉아있네.안철수가 서울시장되어야한다!,1
대구는 뭐이리 다 싸냐 체인점 제외하고,1
취사병ㅠㅠ,1
방문수 5회 참 산뜻하다,1
별로 잘못된것은 아님,1
이미지회복이나 되노?,1
부산은 사랑입니다대구는 소망입니다울산은 활력입니다,1
아이티가 언제부터 아프리카 국가?,1
정상적이지 않은게 마치 정상인것 처럼 인정되기를 원하는 이런 일들이 어떻게 가능한지 참으로 이해하기 어렵고 보편성을 요구하는 그들의 행태는 과욕이고 비정상적입니다. 질시하지는 않으나 음지에서 조용히 사시고... 참 말이 안나오네.,1
"음모론이라고 생각하는게 이게 만약 진짜라면 오히려 더 이스라엘에 테러를 하지 않았을까? 의심사지 않기 위해서 사상자는 발생하지 않더라도, 주요기반시설 같은건 눈가리기로 테러라도 했을텐데",1
그래도 울지마 톤즈 신부님 보면 정말 신은 존재하는구나... 라고 생각나지 안냐?,1
이련아 링크를 걸어야 보력을 가지. ㅋㅋ,1
지건 딱 대 ㅋㅋ,1
첫짤 합성이야...ㅋㅋ,1
빌게이트씨 우리나라 국민은99%마스크를 키고생활한다 미국처럼 자유분방하지않고 전염병에대한 두려움과방역수칙을 지키고살기때문에 이런결과가 있는거다 문통이 잘해서가 아니고,1
거기다능력있으면마누라도 무제한부럽노 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
낙타가 기침한지 2년이 다된것같은데 인증하나 없노 ^오^,1
존나 웃긴게 내가 급식충인데 일베 여러번 보내서 4렙찍음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좆노잼글에 일베눌러줘서 고맙다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
홍익인간 정신이 투철한 조선민족 wwww,1
나도 봤다. 근데 국정원해체 ㆍ기무사 없앤다는데 안보문건 달아야되는거 아이가. 이기야,1
심플하노 스크랩이다이기,1
오래도 살았네,1
하. .어렵긴 한데. . 전직 기사도 그렇게 주장한다면 기사 쪽이 더 신빙성 있지 않나,1
수진이가 잘못했네 이건,1
퍄퍄 시위자분들 유-쾌해보이고 노무딱 좋노 애애애앵나 부랄발광해서 바로 잡아야한다 이기야노,1
글리젠재기 이야기는 메갈때부터 있었노 ㅋㅋㅋ맨날 다 망해뿌렸다~이소리도 1년 내내 ㅋㅋ,1
기독교..ㄷ ㄷ,1
아 주일아침. 교회갈 준비하는데 이 기사보니 웃겨죽겄다 .,1
나 잘생겼고 결혼했고 얘도 있다 아 돈도 많구나,1
자기몸인데 자기선택이지뭐.......,1
예배의 감격이 회복되길 원합니다 주님앞에 뜨거운 감겨,1
점진적으로 발전될거라 생각합니다 힘내세요,1
가만보면 미영프일독 얘들 착해,1
Vpn써도 찾아낼수 있다고 헛소리하는데 진짜 교수 맞냐?,1
주민번호도 바꼇으니 여성 맛지,1
건장한 무슬림 청년 하앜 너무좋다,1
저래도 서울대잖아,1
아빠가 한국사람인가?,1
그리고 좆국을 조금씩 변화시킬 여론조작에 대한 연구글과 아이디어들이 나와야 할 시점인 것 같노. 힘줘야겠노.,1
이건 눈여겨봐야한다크.. 내가 미국 NBA 관람했을때 생각나노올랜도랑 마이애미전이었는데그 전율을 잊을수가없다올랜도의 헤리스와 그린의 환상적인 2대1 패스뒤에이어지는 덩크슛..비록 선물 받은 티켓이었지만돈주고 봤더라도 아깝지 않았을꺼라는 생각을했다..,1
근데 저런건 어떻게 수화로 표현하노?,1
솔직히 한국인 평균보다 더 행복하게 사는것처럼 보인다.,1
한편인가?,1
국짐이 갈라치기 하는데? 더듬어민주당보다 더 무능한 국짐.,1
로또1등되면 다이렉트로 흙통에서 금수저되는거냐?,1
세뇌가 진짜 무섭구나,1
치킨 맛있어보인다어디임?,1
페미가 문제인가 지들이 문제지 일베랑 페미랑 같다는 생각은 어떻게나오는건데 자기자신을 찾는게 페미인데,1
돈줬으니까 사전에 합의된거맞내. 여자는 죄업내.,1
참.. 불쌍하다.. 저런 애들이 인생을 극복하고더 잘살아야될텐데..,1
안동데일리 기자님에게,1
몇일후에 또 워마드가 기억이 나서 또 재접속하고 여러번 시도하다가 겨우 들어오게 된거노.,1
막심선생님....,1
내가 태영호면 지금이라도 미국간다 ㅋ누가봐도 황장엽2탄임 ㅋ,1
그냥 술처먹고 강에 빠져 뒤진걸 범인찾고 있는게 존나 웃긴거지ㅋㅋㅋㅋㅋ,1
보지대장이노 퍄^느^,1
머모->머장,1
지금 사이트 들가보니까 텔레그램 증거같은거는 있는데?,1
브금출처좀,1
눈에서 살기가 보인다...,1
ㅋㅋㅋㅋㅋ 기술이 답인거슬,1
엠팍 아재가 연구대상에 외 않끼워주냐고 광광 우럭다 이기야,1
정년연장나 빨이실시해라,1
한번 직수맛 좀 보여줘야 하지 않겠노,1
다시는 대한민국 무시하지마라!,1
좋은 글 잘 읽고갑니다,1
기도하면 괜찮다며!,1
저렇게 되도공부 할 놈은 하게 된다. 어차피 고등학교는 해당사항 아니라서,1
아빠 불쌍하다,1
ㅋㅋㅋㅋ어딜감히!,1
그래서 의원이 못되는거겠죠.,1
성재기 지금 살아있었으면 구독자 200만 넘었을텐데,1
짤에서 내림,1
남자인데?,1
생중계의 저 정도 퀄리티면 기술력이 세계 탑급일듯,1
글쓴게이야...너 액자 나한테 안팔래? 50만원줄께,1
일베는 주는데 신의 한수는 쫌,1
나도 중간에 혐애할뻔했는데 중급식때부터 웜 달리면서 모쏠인 쀼젤ㅋㅋㅋㅋ 앞으로도 모쏠일 계획이노,1
게임충 유스시스템 보소 ㅉㅉ,1
우리나라가 맨처음일꺼임!!!!,1
그 와중에 우리나라는 친중! 든든한 중국의 우방!,1
난 쩍벌도편하고 꼬추 딱 붙여도 편하고,1
낙태불법이 낳은 현실,1
진정한 하느님의 말씀을 따르시는 분들.. 존경 합니다.,1
12번은 도대체 왜?,1
대체 누가 페미 강요한다고 쉐도잉 오지네,1
저게 뭔소리임?,1
안녕?,1
근데 WHO가 코로나 확산방지에 어떤 도움을 줬는지 반문하고 싶다. 오히려 WHO로 인해 세계 각국이 심각성을 인식 못하고 소극적으로 대처한거 같은데...,1
우리나라는 왜 미국처럼 200년 이런거 왜 안되지?,1
정x정 야매토끼냐?,1
ㅋㅋㅋㅋㅋ사탄탓 하긋지,1
아니 그러니까 한국이 세계모범이 뭐냐면 전국민 제대로 된 마스크 쓰기구 그것이 생활방역이라니까 그러네 유념하도록...,1
그냥 명성 니들은 교리 만들어서 교단 새로 만들어서 나가라 힘들게 땀흘리는 목사님과 교인들도 많다,1
당연하지; 북한은 다같이못살고 한국은 상류층과 차이는 많이나는데 흙수저라도 밥은 안 굶고 다니잖아,1
좀 잡아라,1
친구 삼촌분이 그래도 도와주셔서 그나마 다행 ㅠ,1
군대가 뭔 회사냐?,1
판사님 저는 시각장애인입니다,1
우리동네내,1
나련도 성지순례 하노 ㅋㅋㅋ,1
국민과 의원들이 힘을 합쳐 꼭 막아내길 바랍니다!!!,1
저런 골반 가능한가?,1
나도 페미니스트한테 고소 당한적 있다,1
참고로 쿼터 600그램이 정량이다 43그램을 더 줬는데 그게 불만이라 저렇게 리뷰를 남김... 어메이징하다,1
생각없는 놈들 사이에서 정상남으로 살기 힘드시죠? 그래도 이런분들 덕분에 세상이 변합니다,1
단원고학생중에 판사 검사 변호사 의사도 나올텐데... 걱정스럽네요,1
경이로운소문실사판?,1
오군 떡대보소 왼쪽이 오군 맞냐 나이가 안믿기네,1
이사람무안단물 팔던 사람 아니냐?암도 낫는다는 무안 단물,1
앞과 뒤가 다른...,1
?? 사진 다른사람 아니냐?,1
리장타워로 떠납니다,1
생활속에서 깨달음 잘얻었노 ㅋㅋㅋ 워추받아라이기야,1
마! 우리가 남이가?,1
인도였나 어디 에서도 성범죄자 뉴스 배경화면으로 문재인 나왔었지?,1
캬 부산으로 가버렷,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 드립중 제일 웃겼노...어차피 병신력에서는 그들을 이길수 없다.,1
대구랑 부산이랑 나눠보면 뭔가 딱 구분되는 느낌이 있노,1
죽을때까지 때린거다.,1
댓글은 옛날에 막아놨음! 자기는 좋은말만 듣고 싶은듯,1
해피투게더잼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
"짝짝짝 싫건 좋건 기준이 아니다. 그냥, 사람이기에 존중 받아야한다.",1
히느님 1승 제너럴죠 1패,1
그만하세요 칭찬받더니 선 넘네~~~~,1
무섭다 정말 살면서 나라 공산화 되는 위험 때문에 공포에 떨줄은 몰랐네,1
얘랑 조보아랑 쌍둥이냐 왜캐똑같음,1
수용소 게이.,1
탈탈 털린다 함 바바라 ㅋㅋㅋㅋ,1
그걸 왜 해 일베랑 싸우는 집단이면 좋아보이는게 당연한거아닌가 그냥 보는놈들의 무지를 벗을때까지 겪어봐야함,1
"부부로서 더는 함께 성장할 수 없어""..?????? 무슨 괴변이지? 부부는 검은머리가 빠뿌리가 되도록 함께 이 세상 끝날까지 함께 하는 게 기본이고, 결혼 선서에서 다 그렇게 하는데~~~",1
잘했노. 큰일할련이노,1
아니 재가 몇살인데 한국에서 20년을 살고 있다고 하지?도대체 몇살에 한국에 시집 온거야?,1
선행은 나누어야 밝아 집니다. 분노장에의 나라에서는,1
마 ! 센틈시티는 안쓰나?,1
국민일보 명예웜남이노^늒^,1
후기 기대합니다,1
생각보다안더움,1
저도 페미니즘이 성공하지 못하는 이유가 휴머니즘이 없기 때문이라고 생각해요.,1
너무 그립다,1
이나라는 문워킹하고 있음,1
ㅋㅋㅋ힙찔이들 한주먹하게 생겼는데,1
ㅋㅋㅋㅋㅋㅋㅋ개웃기네,1
난 약간 타격감 있었음. 맨날 한개만 사먹었는데 그거 보니까 여러개 먹어도 맛있나? 싶어서 두개 샀는데 두개 째는 맛없더라.,1
그냥 쿨하게 다 허용해줘,1
학식충이라 차는 안타봐서 모르겠고 콘돔비 콘돔 내가 사는데 3개들은거 쬐끄만거에 4~5천원하는거 학식 한번 먹을 수 있는돈 내가 전부 부담함,1
제목 칭찬이노,1
첫짤 중간에 최홍만이 있냐?,1
세월호때 오댕으로 비하하던 넘들이 할말은 아닌듯,1
혹시 모르지 나중에 이 일게이도 갹@이 처럼 훗날 기억 될 지,1
저는 오늘 꽃 받았어요(정희진) 책 제목 좀 틀릴 순 있는데. 여튼. 저 2 책 선물했노.,1
지금 페미문제도 정말 암담하지만 자한당이 최소 10년은 바닥을 지켜주겠네요. 진짜 눈앞이 캄캄..,1
이미 8월 14일에 검사 확진자수가 279명이었다. 이수치를 발표한게 8월 15일이었고..이 숫자가 광화문집회 탓이냐?,1
보복이 혹시 이간질이지?이간질 당하니깐 무섭던데,1
이마트 어제 바글바글 하더라.,1
눈들이 삔것 아닌가 관점 문제겠지.,1
밥좀남기지마 한국새끼들아 라고하는 흑인짤 생각나노 ㅋㅋ,1
킴카다시안이 배우인줄 처음 알았네,1
"이번 전염병으로 동북아를 사회, 경제적으로 초토화시키겠다는 거겠네. ㄷㄷ",1
개정안 반대청원이다.20만명밖에 안된다. 빨리 퍼트려라.,1
정말 노릇노릇한 사연이네요ㅜㅠ,1
저 뒤에 아파트만 찾으면 너희 집 피자 배달 가능하냐?,1
존중함으로써 비로서 존중받을 자격이 생기는거지 ....,1
난 맑은하늘보고싶다 어차피한국에친구도없고 부모도없는데 ㅋ 그리울일없을듯.,1
직장인들 쉬는 일요일에 영업 못하게 하는 건 진짜 ㅋㅋㅋ 그렇다고 직장인들이 전통 시장을 가냐?? 덥고 추운데 ? 그냥 온라인으로 때려버리지,1
ㅋㅋㅋ '추'로 해놓고 선동 보소,1
웜 인기만점이노,1
옥자환 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
우는것은 들켰기 때문이다,1
전세계에 다문화가 아닌 나라 하나 가져와봐,1
34모쏠이다 21살여대생이 좋은데 방법 없노,1
출구? 출구리 밥조용 헤ㅇ으으윽.. 호에에에에,1
"유방 튀어나왔는데 어떻게 하냐, 무슨 따로 샤워할수도 없는데",1
현실을 정확히 파악하고 있네,1
나이나이나이나이 나이아가라 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
가짜뉴스라고 여론몰이 한거 사과하고 정정보도도 해줘야 하는거 아닌가요?,1
측은하다.... 너무놀리지마라...,1
나이어려도 아기 안낫는 사람도 많은데 가임기 기준이라는 편협한 생각은 너무 시대착오적이라고 생각안됨?,1
저거 컨셉 아니네 ㅎㄷㄷㄷ,1
우리학교는 준나 클린하노..요근래 페미글 그것도 까는글 하나밖에없눈데 그마저도 멧돼지한마리만 몸부림중ㅋ,1
그래도 쟨 유쾌하놐ㅋㅋㅋㅋㅋㅋㅋ,1
법은가장보수적으로신중하게많은여론조사를동반하고기존에위대한헌법아래맞는지를정확하게검토후진행되어야한다고생각합니다차금법으로서양의많은나라가어려움에처한것으로알고있는데...차금법어떠한미화와보정을한다해도반대합니다!,1
희안하게 눈과 누썹사이가 어마어마하게 넓네,1
딱 씹선비스럽게 자랐노 ㅋㅋ,1
ㄹㅇ. 키 작은년들보고는 미적으로 별로라고 후려치고,1
미향스런목사네..,1
면제 시켜줘도 저 난리다.,1
검찰 개혁 반대자!!!,1
일본에서 망한 전례가 있는유토리교육을 따라하려는건가대안은 있어서 없애는건가,1
경제적 자립만 되면 그거 다 편견이 맞지. 어차피 이혼해도 남자건 여자건 누구 하나가 애 봐야 하지 않나.,1
의원님 감사합니다♥ 지지하고 존경합니다♥,1
난 오히려 반대다담배 술 커피 게임 이렇게 중독성 있는건 전부 금지해야함,1
ㄹㅇ 그것이알고싶노,1
맛있던데 왜 지랄이냐 ㅋㅋ느그 동네가 조리못하는거ㄱ임 ㅅㄱ ㅁㄷㅎ,1
기다리던 놈이 나타나 정답을 주노,1
발의만 한거아님?,1
ㅇㅊㅇㅊ띵문이노,1
베댓 4개만 좀 내리자,1
ㅇㄱㄹㅇ...,1
걍 대만가는게 훨 낫다고 본다,1
와 내가 어렴풋이 생각만 하고 있던 것들을 날카롭게 끄집어내시노... ㅇㅊㅇㅊ다 펄-럭,1
형식이 파괴 되었을지라도 예수그리스도의 본질을 붙잡고 있다면 내일의 해는 분명뜨리라 믿어요^^,1
피해의식의 절정판,1
와.. 나 지금까지 저거 사실인걸로 알고있었다...일베를 믿어야겠다.,1
여러분이거 드아아아아아아아 그짓말인거 아시죠,1
리볼트 타잔 썸바디헬푸미 필수 게임아입니카,1
웅앵웅 자기소개,1
근데 고무로된 바뀌로 저래찍는다고 자국이 남음?,1
나 bhc 후라이드 시켰다 기대된다앞으로 다들 건강하지 욱,1
미국 이민 힘든데,1
살인교사가 몇년형이더라!,1
별희한한 특보도 다있네 ㅋ,1
련 -> 년 워딩 바꿔라이기,1
바위처럼 단단하게 말파이트??,1
7억을 어떻게 씀? ㅇㅅㅇ;;,1
엔젤두레르테엔두,1
워 정보고맙노 고민햇는데 공장가야겟노,1
물의정령에 합성하면되는데,1
명불홍전!,1
일본야후는 그냥 이름만 야후지 일본기업임 소프트뱅크,1
5키로를 6분에 뛴다고? 차로 시속 40-50키로로 운전해도 5키로 5분 넘게 걸리는데?,1
썰만화가자,1
Zzzzㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
애국보수는 누구지지해야되냐? 더민주? 국민의당??,1
